utt_id,path,text,text_enhanced,spkid,start_s,end_s,problems
110622_A1203130629#20748#9005549057504089,110622/A1203130629#20748#9005549057504089.wav,BẬT BÀI ĐEN AWAY,BẬT BÀI ĐEN AWAY,110622,1.6160096153846155,3.5971176994302,"['Đọc khó nghe', 'Có từ tiếng Anh']"
110622_A1203130629#20748#9005549062154559,110622/A1203130629#20748#9005549062154559.wav,BẬT BÀI CHÚNG TA CỦA HIỆN TẠI,BẬT BÀI CHÚNG TA CỦA HIỆN TẠI,110622,1.419176282051282,4.479176282051283,['Tạp âm']
110622_A1203668690#20745#9005548818307563,110622/A1203668690#20745#9005548818307563.wav,BÁO THỨC LÚC NĂM GIỜ BA MƯƠI PHÚT CHIỀU,BÁO THỨC LÚC 5 RƯỠI CHIỀU,110622,1.46,4.092175087137056,['Tạp âm']
110622_A1203668690#20745#9005548979753509,110622/A1203668690#20745#9005548979753509.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,1.4136016739945214,2.0197231125356128,['Tạp âm']
110622_A1113003512#20743#9005549083646136,110622/A1113003512#20743#9005549083646136.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,2.581855739157512,4.376095127598686,['Tạp âm']
110622_A1203916278#20739#9005548921524706,110622/A1203916278#20739#9005548921524706.wav,LAVABO,LAVABO,110622,1.887977207977208,3.601799857549857,['Đọc khó nghe']
110622_A1203716814#20733#9005548013225507,110622/A1203716814#20733#9005548013225507.wav,MỞ BÀI ĐOẠN ĐƯỜNG ĐANG ĐI,MỞ BÀI ĐOẠN ĐƯỜNG ĐANG ĐI,110622,1.5810742521367522,3.4999672574126763,['Đọc khó nghe']
110622_A1203716814#20733#9005548013199357,110622/A1203716814#20733#9005548013199357.wav,MỞ BÀI ĐOẠN TUYỆT HÀNG ĐI,MỞ BÀI ĐOẠN TUYỆT HÀNG ĐI,110622,1.485049857549858,3.374807601382071,['Đọc khó nghe']
110622_A1203716814#20733#9005548013000575,110622/A1203716814#20733#9005548013000575.wav,NGHE CON MÈO NHÉ,NGHE CON MÈO NHÉ,110622,0.0,0.5,"['Tạp âm', 'Đọc khó nghe']"
110622_A1113314696#3744#9005548324281461,110622/A1113314696#3744#9005548324281461.wav,TẮT NHẠC,TẮT NHẠC,110622,1.6175945512820518,2.2190464743589744,['Tạp âm']
110622_A1113314696#3744#9005549741232526,110622/A1113314696#3744#9005549741232526.wav,HÁT BÀI CHỈ,HÁT BÀI CHỈ,110622,1.782041844729345,3.580392984330482,['Tạp âm']
110622_A1210348249#20731#9005548271844500,110622/A1210348249#20731#9005548271844500.wav,BẬT ĐAI KIN,BẬT DAIKIN,110622,1.2306267806267803,2.273520337030975,['Đọc khó nghe']
110622_A1210348249#20731#9005548100494843,110622/A1210348249#20731#9005548100494843.wav,TẮT ĐÈN,TẮT ĐÈN,110622,2.951055555555555,3.8981851851851848,['Audio trống']
110622_A1210348249#20731#9005548629028474,110622/A1210348249#20731#9005548629028474.wav,MẶT NẠ BỘT NGHỆ SỮA CHUA,MẶT NẠ BỘT NGHỆ SỮA CHUA,110622,2.7845512820512828,4.93625,['Đọc khó nghe']
110622_A1112788649#3732#9005550006145945,110622/A1112788649#3732#9005550006145945.wav,MỞ BÀI HÁT XÌ TIU LAI CỦA BIG BANG,MỞ BÀI HÁT STILL LIFE CỦA BIG BANG,110622,1.7247067307692308,4.37149358974359,['Có từ tiếng Anh']
110622_A1203144749#20717#9005548541481044,110622/A1203144749#20717#9005548541481044.wav,NAY NÓNG QUÁ,NAY NÓNG QUÁ,110622,2.095622507122507,2.924620049687754,['Tạp âm']
110622_A1203144749#20717#9005548273988594,110622/A1203144749#20717#9005548273988594.wav,MỞ NHẠC BÁO THỨC NĂM GIỜ,MỞ NHẠC BÁO THỨC 5 GIỜ,110622,1.8697759978868007,4.812587503860431,['Tạp âm']
110622_A1203144749#20717#9005549132686788,110622/A1203144749#20717#9005549132686788.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,2.0128782051282053,2.9368862179487185,['Tạp âm']
110622_A1112937480#3723#9005549910195039,110622/A1112937480#3723#9005549910195039.wav,MỞ NHẠC TRỮ TÌNH,MỞ NHẠC TRỮ TÌNH,110622,1.0282856840184778,1.9082544123328016,['Tạp âm']
110622_A1112937480#3723#9005547927570795,110622/A1112937480#3723#9005547927570795.wav,MỞ NHẠC TRỮ TÌNH,MỞ NHẠC TRỮ TÌNH,110622,1.0254499643874648,1.8019759615384607,['Tạp âm']
110622_A1112937480#3723#9005549053475542,110622/A1112937480#3723#9005549053475542.wav,MỞ NHẠC TRỮ TÌNH,MỞ NHẠC TRỮ TÌNH,110622,1.0095181629278205,2.0921203994902293,['Tạp âm']
110622_A1203160229#20699#9005548639395414,110622/A1203160229#20699#9005548639395414.wav,GIỜ MẤY GIỜ RỒI,GIỜ MẤY GIỜ RỒI,110622,1.3253703703703703,2.3179059829059825,['Có từ tiếng Anh']
110622_A1203160229#20699#9005548795682743,110622/A1203160229#20699#9005548795682743.wav,MAIKA HÁT BẢN NHẠC THIẾU NHI,MAIKA HÁT BẢN NHẠC THIẾU NHI,110622,1.874340091747336,4.25583510599235,['Đọc khó nghe']
110622_A1203160229#20699#9005548473481622,110622/A1203160229#20699#9005548473481622.wav,MAI CA ƠI,MAIKA ƠI,110622,0.9587485754985752,1.8973134145946648,['Đọc khó nghe']
110622_A1203160229#20699#9005548473240247,110622/A1203160229#20699#9005548473240247.wav,MAI CA ƠI,MAIKA ƠI,110622,0.9491178774928776,1.801625,['Có từ tiếng Anh']
110622_A1203160229#20699#9005548788794048,110622/A1203160229#20699#9005548788794048.wav,DÃY NÚI CAO NHẤT THẾ GIỚI LÀ GÌ,DÃY NÚI CAO NHẤT THẾ GIỚI LÀ GÌ,110622,2.0375698005698006,3.5940467819217816,['Đọc khó nghe']
110622_A1204492213#20689#9005548785759429,110622/A1204492213#20689#9005548785759429.wav,DỪNG,DỪNG,110622,2.023314102821243,2.4590384615384617,['Có từ tiếng Anh']
110622_A1204492213#20689#9005548810658537,110622/A1204492213#20689#9005548810658537.wav,BẬT VƯỜN RAU,BẬT VƯỜN RAU,110622,1.3660099715099714,2.3582792022792023,['Đọc khó nghe']
110622_A1210539430#20688#9005549148992740,110622/A1210539430#20688#9005549148992740.wav,MỞ NHẠC TRƯỜNG VŨ,MỞ NHẠC TRƯỜNG VŨ,110622,0.0,3.89,"['Tạp âm', 'Đọc khó nghe']"
110622_A1210539430#20688#9005548667510442,110622/A1210539430#20688#9005548667510442.wav,BẬT NHẠC THIẾU NHI,BẬT NHẠC THIẾU NHI,110622,2.5688621794871795,3.9119752537765775,['Tạp âm']
110622_A1203527341#20684#9005548982912693,110622/A1203527341#20684#9005548982912693.wav,HA RY PỐT TƠ TẬP MỘT,HARRY POTTER TẬP 1,110622,1.2794075854700857,2.6654668803418806,['Có từ tiếng Anh']
110622_A1203608893#20678#9005548125357005,110622/A1203608893#20678#9005548125357005.wav,BẬT LU TÚT,BẬT BLUETOOTH,110622,1.021219907407407,2.3900917022792005,['Tạp âm']
110622_A1203608893#20678#9005548729815372,110622/A1203608893#20678#9005548729815372.wav,BẬT LU TÚT,BẬT BLUETOOTH,110622,1.3809764957264958,2.495171652421652,['Tạp âm']
110622_A1203608893#20678#9005549052999574,110622/A1203608893#20678#9005549052999574.wav,BẬT ĐÈN,BẬT ĐÈN,110622,1.266818376068376,1.9609989316239316,['Tạp âm']
110622_A1203608893#20678#9005549140805685,110622/A1203608893#20678#9005549140805685.wav,KẾT NỐI LU TÚT,KẾT NỐI BLUETOOTH,110622,1.6501923076923075,2.586923076923077,['Audio trống']
110622_A1203608893#20678#9005549093787374,110622/A1203608893#20678#9005549093787374.wav,CHÍN GIỜ NĂM PHÚT GỌI EM DẬY,9:05 GỌI EM DẬY,110622,2.97,5.47,['Tạp âm']
110622_A1203608893#20678#9005549149161430,110622/A1203608893#20678#9005549149161430.wav,HÊ LÔ CÓ NGHĨA LÀ GÌ,HELLO CÓ NGHĨA LÀ GÌ,110622,1.4240641996892007,2.526008536520352,['Đọc khó nghe']
110622_A1203608893#20678#9005549058128842,110622/A1203608893#20678#9005549058128842.wav,MỞ NHẠC BA LÁT,MỞ NHẠC BALLAD,110622,1.43,2.20751688994426,['Audio trống']
110622_A1203608893#20678#9005548817472383,110622/A1203608893#20678#9005548817472383.wav,MỞ NHẠC BA LÁT,MỞ NHẠC BALLAD,110622,1.3944255390835578,2.266333184795526,['Đọc khó nghe']
110622_A1203608893#20678#9005548577951573,110622/A1203608893#20678#9005548577951573.wav,K N CHANNEL,KN CHANNEL,110622,0.01,3.38,['Đọc khó nghe']
110622_A1203608893#20678#9005548717781787,110622/A1203608893#20678#9005548717781787.wav,BẬT LU TÚT,BẬT BLUETOOTH,110622,1.3894366576819406,1.96351903638814,"['Tạp âm', 'Đọc khó nghe']"
110622_A1203105083#20676#9005549151424746,110622/A1203105083#20676#9005549151424746.wav,MỞ NHẠC BUỔI SÁNG,MỞ NHẠC BUỔI SÁNG,110622,2.060134433962264,3.0255566037735853,['Tạp âm']
110622_A117838463#20664#9005549131618535,110622/A117838463#20664#9005549131618535.wav,TÔI MUỐN BIẾT HÔM NAY LÀ BAO NHIÊU ÂM LỊCH,TÔI MUỐN BIẾT HÔM NAY LÀ BAO NHIÊU ÂM LỊCH,110622,2.69056334231806,4.253458221024259,['Audio trống']
110622_A1204308192#20660#9005548984808500,110622/A1204308192#20660#9005548984808500.wav,KHÔNG ĐƯỢC NÓ TO NHẤT,KHÔNG ĐƯỢC NÓ TO NHẤT,110622,1.4757971698113208,2.5984056603773587,['Đọc khó nghe']
110622_A1204308192#20660#9005549165183720,110622/A1204308192#20660#9005549165183720.wav,BẬT NHIỆT DAEWOO,BẬT NHIỆT DAEWOO,110622,2.188485930009587,3.356803571428571,['Đọc khó nghe']
110622_A1203502561#20658#9005548790229684,110622/A1203502561#20658#9005548790229684.wav,LIỆU CÓ XÌ TRÉT KHI ĐANG NGỒI,LIỆU CÓ STRESS KHI ĐANG NGỒI,110622,0.8184890939597316,2.946186773755331,['Có từ tiếng Anh']
110622_A1203502561#20658#9005548855732087,110622/A1203502561#20658#9005548855732087.wav,MỞ MÁY LẠNH,MỞ MÁY LẠNH,110622,1.4505453020134234,2.710095540754452,['Có từ tiếng Anh']
110622_A1203502561#20658#9005548792834903,110622/A1203502561#20658#9005548792834903.wav,HAO A DÚ,HOW ARE YOU,110622,1.308831543624161,2.4157399328859066,['Có từ tiếng Anh']
110622_A1203502561#20658#9005548968451559,110622/A1203502561#20658#9005548968451559.wav,MỞ QUÀ,MỞ QUÀ,110622,1.1343758389261742,2.350162610172232,['Tạp âm']
110622_A1204241746#20657#9005547923360835,110622/A1204241746#20657#9005547923360835.wav,BÀI,BÀI,110622,1.3206312080536915,2.268594295302014,"['Đọc khó nghe', 'Có từ tiếng Anh']"
110622_A1204241746#20657#9005548808521160,110622/A1204241746#20657#9005548808521160.wav,THIẾU NHI,THIẾU NHI,110622,1.989080536912752,3.5972825503355703,['Đọc khó nghe']
110622_A1204241746#20657#9005549157405296,110622/A1204241746#20657#9005549157405296.wav,TIK TOK,TIK TOK,110622,3.56,4.85,['Đọc khó nghe']
110622_A1204241746#20657#9005548878900542,110622/A1204241746#20657#9005548878900542.wav,TIẾNG VIỆT,TIẾNG VIỆT,110622,0.02,5.9,['Đọc khó nghe']
110622_A1204241746#20657#9005548823996145,110622/A1204241746#20657#9005548823996145.wav,BẮT ĐÀI TI VI,BẮT ĐÀI TIVI,110622,0.9982000000000002,2.686396096237716,['Có từ tiếng Anh']
110622_A1204241746#20657#9005548972505644,110622/A1204241746#20657#9005548972505644.wav,BẮT ĐÀI TI VI,BẮT ĐÀI TIVI,110622,3.877738255033557,5.675937583892618,"['Audio trống', 'Đọc khó nghe']"
110622_A1204241746#20657#9005548920237373,110622/A1204241746#20657#9005548920237373.wav,BẮT ĐÀI TI VI,BẮT ĐÀI TIVI,110622,1.152680201400296,2.511169295360028,['Đọc khó nghe']
110622_A1204241746#20657#9005549009423176,110622/A1204241746#20657#9005549009423176.wav,MAI CA ƠI,MAIKA ƠI,110622,2.197194966442953,3.04825,['Có từ tiếng Anh']
110622_A1204241746#20657#9005548824640152,110622/A1204241746#20657#9005548824640152.wav,BUỒN CƯỜI,BUỒN CƯỜI,110622,2.33,3.03,['Đọc khó nghe']
110622_A1204241746#20657#9005549011937192,110622/A1204241746#20657#9005549011937192.wav,BÀI CỦA BÀ KÊU NHƯ THẾ NÀO,BÀI CỦA BÀ KÊU NHƯ THẾ NÀO,110622,2.130729697986576,4.724216398822589,['Đọc khó nghe']
110622_A1204241746#20657#9005548972412078,110622/A1204241746#20657#9005548972412078.wav,BẬT BÀI TI VI,BẬT BÀI TIVI,110622,1.41128976510067,2.743384298735764,['Đọc khó nghe']
110622_A1203599138#20653#9005549078707193,110622/A1203599138#20653#9005549078707193.wav,MỞ NHẠC BÔ LÊ RÔ,MỞ NHẠC BOLERO,110622,1.4658308724832212,2.745364273819248,['Đọc khó nghe']
110622_A1203599138#20653#9005548757235120,110622/A1203599138#20653#9005548757235120.wav,MỞ NHẠC CẢM ƠN ĐỜI MỘT TÌNH YÊU,MỞ NHẠC CẢM ƠN ĐỜI MỘT TÌNH YÊU,110622,1.891473993288591,5.176339932885908,['Tạp âm']
110622_A1203024615#20650#9005549052212662,110622/A1203024615#20650#9005549052212662.wav,ĐẬU CHIÊN NHÂN SÁU LÀ BAO NHIÊU,ĐẬU CHIÊN NHÂN 6 LÀ BAO NHIÊU,110622,1.84,5.297779320245487,['Đọc khó nghe']
110622_A1203024615#20650#9005548183937952,110622/A1203024615#20650#9005548183937952.wav,WHAT DO YOU,WHAT DO YOU,110622,2.0056434563758385,3.808933597926381,['Đọc khó nghe']
110622_A1119805213#20649#9005548706431076,110622/A1119805213#20649#9005548706431076.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,2.8774201342281875,4.732825996406842,['Đọc khó nghe']
110622_A1119805213#20649#9005548057135217,110622/A1119805213#20649#9005548057135217.wav,BÀI PHAI LIT THƠ ĐỨT,BÀI FIVE LITTLE DUCKS,110622,1.6558770134228185,3.2927971476510067,['Có từ tiếng Anh']
110622_A1119805213#20649#9005549143349179,110622/A1119805213#20649#9005549143349179.wav,ANH KIA EM,ANH KIA EM,110622,1.300551342281879,2.6070412751677856,"['Tạp âm', 'Đọc khó nghe']"
110622_A1119805213#20649#9005549167559497,110622/A1119805213#20649#9005549167559497.wav,TẮT SÓNG BIỂN,TẮT SÓNG BIỂN,110622,1.68,2.908852998537628,['Đọc khó nghe']
110622_A1119805213#20649#9005549137357865,110622/A1119805213#20649#9005549137357865.wav,THỜI TIẾT NGÀY MAI THẾ NÀO,THỜI TIẾT NGÀY MAI THẾ NÀO,110622,3.340938590604026,4.857577852348993,['Tạp âm']
110622_A1203537358#20634#9005548450036674,110622/A1203537358#20634#9005548450036674.wav,TẮT QUẠT,TẮT QUẠT,110622,2.1821526845637584,2.682152684563759,"['Audio trống', 'Tạp âm']"
110622_A1203537358#20634#9005548904922659,110622/A1203537358#20634#9005548904922659.wav,ĐẶT LỊCH ĐỊT MẸ ANH LÊN ĐƯỜNG LÚC MƯỜI BA GIỜ BA MƯƠI HAI PHÚT,ĐẶT LỊCH ĐỊT MẸ ANH LÊN ĐƯỜNG LÚC 13:32,110622,1.4887486577181204,3.970954093882282,['Đọc khó nghe']
110622_A1203537358#20634#9005548994594658,110622/A1203537358#20634#9005548994594658.wav,MỘT TRĂM BẢY MƯƠI,170,110622,1.3214018456375838,2.2258694630872484,['Đọc khó nghe']
110622_A1203537358#20634#9005548724409081,110622/A1203537358#20634#9005548724409081.wav,TẮT TI VI,TẮT TIVI,110622,1.4197080536912752,2.01656879194631,['Tạp âm']
110622_A1203537358#20634#9005548703631978,110622/A1203537358#20634#9005548703631978.wav,BẬT QUẠT,BẬT QUẠT,110622,1.5,2.0624832214765103,['Đọc khó nghe']
110622_A1204478580#20628#9005548486493666,110622/A1204478580#20628#9005548486493666.wav,MỞ NHẠC BÔ LÊ RÔ,MỞ NHẠC BOLERO,110622,1.866842449664429,3.057278592562996,['Có từ tiếng Anh']
110622_A1112442623#3704#9005548912180312,110622/A1112442623#3704#9005548912180312.wav,ĐỌC TRUYỆN CỔ TÍCH,ĐỌC TRUYỆN CỔ TÍCH,110622,1.2346791176470588,2.702400588235294,['Có từ tiếng Anh']
110622_A1112442623#3704#9005548873788526,110622/A1112442623#3704#9005548873788526.wav,CHO EM,CHO EM,110622,0.5937749999999999,1.0224500000000003,['Đọc khó nghe']
110622_A1112388234#3694#9005549680981067,110622/A1112388234#3694#9005549680981067.wav,BÁC SĨ TIẾNG ANH LÀ GÌ,BÁC SĨ TIẾNG ANH LÀ GÌ,110622,0.692464765100671,2.8994033557046985,['Đọc khó nghe']
110622_A1210395375#20606#9005548893713061,110622/A1210395375#20606#9005548893713061.wav,CHIẾC HÔN NHAU,CHIẾC HÔN NHAU,110622,0.5541793624161074,2.244179362416108,['Đọc khó nghe']
110622_A1210395375#20606#9005548878924817,110622/A1210395375#20606#9005548878924817.wav,MẶT NHỎ LẠI,MẶT NHỎ LẠI,110622,1.051889932885906,2.1771986577181206,['Đọc khó nghe']
110622_A1210395375#20606#9005548385323174,110622/A1210395375#20606#9005548385323174.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.826530787244733,3.440256711409396,['Đọc khó nghe']
110622_A1210395375#20606#9005548212949438,110622/A1210395375#20606#9005548212949438.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,0.0,3.67,['Đọc khó nghe']
110622_A1210395375#20606#9005548882021474,110622/A1210395375#20606#9005548882021474.wav,TÔI MUỐN NGHE WATTPAD,TÔI MUỐN NGHE WATTPAD,110622,1.3505159395973156,2.7315958772770847,['Đọc khó nghe']
110622_A1210395375#20606#9005548646179961,110622/A1210395375#20606#9005548646179961.wav,TRUYỆN CỔ TÍCH,TRUYỆN CỔ TÍCH,110622,1.4934899328859064,2.499672483221477,['Đọc khó nghe']
110622_A1210395375#20606#9005548662089782,110622/A1210395375#20606#9005548662089782.wav,ĐỌC TRUYỆN CỔ TÍCH,ĐỌC TRUYỆN CỔ TÍCH,110622,1.97012567114094,3.1802251677852342,['Đọc khó nghe']
110622_A1210395375#20606#9005548725767964,110622/A1210395375#20606#9005548725767964.wav,KỂ TRUYỆN CỔ TÍCH,KỂ TRUYỆN CỔ TÍCH,110622,1.8276385906040264,2.754563105666514,['Tạp âm']
110622_A1210395375#20606#9005548385067601,110622/A1210395375#20606#9005548385067601.wav,KỂ TRUYỆN CỔ TÍCH,KỂ TRUYỆN CỔ TÍCH,110622,1.5464295302013424,2.942539597315436,['Tạp âm']
110622_A1210395375#20606#9005548542520177,110622/A1210395375#20606#9005548542520177.wav,TRUYỆN CỔ TÍCH,TRUYỆN CỔ TÍCH,110622,1.5913817114093964,2.9857315436241607,['Đọc khó nghe']
110622_A1210395375#20606#9005548285022115,110622/A1210395375#20606#9005548285022115.wav,TRUYỆN CỔ TÍCH,TRUYỆN CỔ TÍCH,110622,1.0189723154362416,3.18,['Đọc khó nghe']
110622_A1210395375#20606#9005548400959901,110622/A1210395375#20606#9005548400959901.wav,TRUYỆN CỔ TÍCH,TRUYỆN CỔ TÍCH,110622,1.7617656040268457,2.8301048657718115,['Tạp âm']
110622_A1210395375#20606#9005548383687960,110622/A1210395375#20606#9005548383687960.wav,TRUYỆN CỔ TÍCH,TRUYỆN CỔ TÍCH,110622,1.6355486577181213,2.7699432885906057,['Đọc khó nghe']
110622_A1210395375#20606#9005548725150154,110622/A1210395375#20606#9005548725150154.wav,NÓI TRUYỆN CỔ TÍCH,NÓI TRUYỆN CỔ TÍCH,110622,1.9075020134228189,3.735012080536913,['Đọc khó nghe']
110622_A1210395375#20606#9005548645213397,110622/A1210395375#20606#9005548645213397.wav,TRUYỆN CỔ TÍCH,TRUYỆN CỔ TÍCH,110622,1.609531711409396,2.6241031879194625,['Đọc khó nghe']
110622_A1210395375#20606#9005548403154851,110622/A1210395375#20606#9005548403154851.wav,TRUYỆN CỔ TÍCH,TRUYỆN CỔ TÍCH,110622,1.2461427852348992,2.2801833892617447,['Đọc khó nghe']
110622_A1210395375#20606#9005548661211134,110622/A1210395375#20606#9005548661211134.wav,KỂ TRUYỆN CỔ TÍCH,KỂ TRUYỆN CỔ TÍCH,110622,1.4264285234899323,2.5535786912751672,['Audio trống']
110622_A1210395375#20606#9005548367874023,110622/A1210395375#20606#9005548367874023.wav,KỂ TRUYỆN CỔ TÍCH,KỂ TRUYỆN CỔ TÍCH,110622,1.3406859060402685,2.6746053691275167,['Audio trống']
110622_A1210395375#20606#9005548622656206,110622/A1210395375#20606#9005548622656206.wav,TRUYỆN CỔ TÍCH,TRUYỆN CỔ TÍCH,110622,2.346543624161074,3.092684563758389,['Tạp âm']
110622_A1210395375#20606#9005549163632821,110622/A1210395375#20606#9005549163632821.wav,DỪNG NHẠC,DỪNG NHẠC,110622,1.6167701342281884,2.18789591091612,['Đọc khó nghe']
110622_A1210395375#20606#9005548436999280,110622/A1210395375#20606#9005548436999280.wav,TRUYỆN CỔ TÍCH,TRUYỆN CỔ TÍCH,110622,1.81,2.673464261744966,['Tạp âm']
110622_A1210395375#20606#9005548624093271,110622/A1210395375#20606#9005548624093271.wav,KỂ TRUYỆN CỔ TÍCH,KỂ TRUYỆN CỔ TÍCH,110622,1.4177038590604023,2.377648095738659,['Có từ tiếng Anh']
110622_A1210395375#20606#9005548636160578,110622/A1210395375#20606#9005548636160578.wav,KỂ TRUYỆN CỔ TÍCH,KỂ TRUYỆN CỔ TÍCH,110622,1.9900461409395973,3.341251876634053,['Tạp âm']
110622_A1210395375#20606#9005548721138430,110622/A1210395375#20606#9005548721138430.wav,ĐỌC TRUYỆN CỔ TÍCH,ĐỌC TRUYỆN CỔ TÍCH,110622,1.55,3.27,['Đọc khó nghe']
110622_A1210395375#20606#9005548403099914,110622/A1210395375#20606#9005548403099914.wav,KỂ TRUYỆN CỔ TÍCH,KỂ TRUYỆN CỔ TÍCH,110622,1.5,2.61,['Đọc khó nghe']
110622_A1210395375#20606#9005548530793251,110622/A1210395375#20606#9005548530793251.wav,TRUYỆN CỔ TÍCH,TRUYỆN CỔ TÍCH,110622,1.4389859060402683,2.5494892617449665,['Đọc khó nghe']
110622_A1210395375#20606#9005548721219973,110622/A1210395375#20606#9005548721219973.wav,CÒN TRUYỆN CỔ TÍCH,CÒN TRUYỆN CỔ TÍCH,110622,1.4448833892617448,2.280253523489933,"['Audio trống', 'Đọc khó nghe']"
110622_A1210395375#20606#9005548655344857,110622/A1210395375#20606#9005548655344857.wav,MỞ TRUYỆN CỔ TÍCH,MỞ TRUYỆN CỔ TÍCH,110622,1.2762023489932883,2.5030820469798654,['Audio trống']
